User_ID,Cust_name,Product_ID,Gender,Age Group,Age,Marital_Status,State,Zone,Occupation,Product_Category,Orders,Amount
1004892,Staebel,P00280142,F,26-35,31,Married,Jharkhand,Eastern,IT Sector,Electronics & Gadgets,1,"? 5,871.00"
1004894,Kanak,P00155442,F,36-45,40,Unmarried,Delhi,Central,Textile,Footwear & Shoes,1,"? 16,818.00"
1004896,Hemant,P00327942,F,36-45,41,Married,Karnataka,Southern,Lawyer,Food,1,"? 15,815.00"
1004902,Henia,P00354942,F,36-45,38,Married,Andhra Pradesh,Southern,Banking,Sports Products,1,"? 10,765.00"
1004903,Clay,P00240842,F,36-45,41,Married,Madhya Pradesh,Central,Banking,Clothing & Apparel,2,"? 2,030.00"
1004909,Olvera,P00110742,M,36-45,40,Unmarried,Uttar Pradesh,Central,Healthcare,Food,3,"? 15,744.00"
1004910,Odella,P00242742,F,18-25,18,Unmarried,Haryana,Northern,Lawyer,Pet Care,4,"? 2,173.00"
1004913,Seite,P00053642,M,26-35,29,Unmarried,Himachal Pradesh,Northern,Banking,Food,3,"? 19,067.00"
1004920,Schild,P00028842,F,36-45,45,Unmarried,Himachal Pradesh,Northern,Retail,Clothing & Apparel,4,"? 2,014.00"
1004927,Leinenbach,P00147742,F,46-50,47,Married,Bihar,Eastern,Construction,Electronics & Gadgets,4,"? 10,048.00"
1004943,Grady,P00060642,M,51-55,53,Married,Andhra Pradesh,Southern,Media,Electronics & Gadgets,1,"? 5,877.00"
1004949,Shrichand,P00003642,F,18-25,23,Unmarried,Uttarakhand,Central,Media,Clothing & Apparel,3,"? 5,302.00"
1004952,Shui,P00044442,M,26-35,35,Married,Uttar Pradesh,Central,Aviation,Beauty,2,"? 3,029.00"
1004954,Harton,P00211142,F,46-50,48,Married,Andhra Pradesh,Southern,Govt,Clothing & Apparel,2,"? 7,182.00"
1004961,Sachs,P00271442,F,26-35,30,Unmarried,Karnataka,Southern,Banking,Footwear & Shoes,2,"? 16,606.00"
1004963,Rhea,P00148642,F,46-50,48,Unmarried,Uttar Pradesh,Central,Construction,Food,3,"? 7,977.00"
1004965,Sheldon,P00286742,F,0-17,15,Married,Karnataka,Southern,Automobile,Electronics & Gadgets,3,"? 7,791.00"
1004966,Dodson,P00329542,F,51-55,53,Unmarried,Uttar Pradesh,Central,Aviation,Food,4,"? 15,769.00"
1004968,Parishi,P00117942,M,51-55,52,Unmarried,Karnataka,Southern,Textile,Electronics & Gadgets,4,"? 8,143.00"
1004969,Waldorf,P00174842,F,18-25,25,Unmarried,Karnataka,Southern,Aviation,Sports Products,4,"? 10,606.00"
1004984,Steven,P00024042,F,36-45,44,Married,Jharkhand,Eastern,Food Processing,Electronics & Gadgets,1,"? 9,757.00"
1004988,Maria,P00061842,F,26-35,28,Unmarried,Uttar Pradesh,Central,Govt,Food,3,"? 11,383.00"
1004989,Farhat,P00157342,M,26-35,32,Married,Andhra Pradesh,Southern,Agriculture,Electronics & Gadgets,4,"? 6,057.00"
1005002,Phan,P00324742,M,26-35,35,Unmarried,Karnataka,Southern,Banking,Footwear & Shoes,1,"? 4,569.00"
1005004,Janet,P00216742,M,55+,88,Married,Uttar Pradesh,Central,IT Sector,Household items,2,"? 3,023.00"
1005006,Van,P00191942,F,36-45,45,Married,Kerala,Southern,IT Sector,Electronics & Gadgets,2,"? 10,027.00"
1005008,Swint,P00106742,F,26-35,28,Unmarried,Jharkhand,Eastern,Chemical,Clothing & Apparel,3,"? 5,303.00"
1005017,Tanvi,P00102642,F,36-45,37,Unmarried,Karnataka,Southern,Healthcare,Food,1,"? 19,292.00"
1005024,Christopher,P00265742,M,46-50,50,Unmarried,Madhya Pradesh,Central,Retail,Clothing & Apparel,2,"? 8,636.00"
1005030,Theone,P00250342,F,18-25,22,Married,Kerala,Southern,IT Sector,Household items,3,"? 2,312.00"
1005032,Denny,P00259342,F,18-25,22,Unmarried,Madhya Pradesh,Central,Automobile,Electronics & Gadgets,3,"? 6,161.00"
1005033,Reiter,P00159442,M,55+,82,Married,Himachal Pradesh,Northern,Aviation,Sports Products,4,"? 10,915.00"
1005040,Laalji,P00280442,M,46-50,49,Unmarried,Uttarakhand,Central,Textile,Clothing & Apparel,1,"? 6,890.00"
1005041,Morse,P00336942,M,46-50,46,Unmarried,Karnataka,Southern,Banking,Electronics & Gadgets,3,"? 8,104.00"
1005044,Beeghly,P00273142,M,36-45,38,Married,Madhya Pradesh,Central,Banking,Electronics & Gadgets,2,"? 9,907.00"
1005049,Katherine,P00003442,F,26-35,30,Unmarried,Gujarat,Western,Aviation,Electronics & Gadgets,4,"? 7,981.00"
1005051,Nelson,P00276942,M,51-55,54,Married,Karnataka,Southern,IT Sector,Clothing & Apparel,1,"? 8,825.00"
1005056,Roger,P00067942,F,46-50,46,Unmarried,Himachal Pradesh,Northern,Food Processing,Clothing & Apparel,3,"? 7,103.00"
1005057,Irving,P00274942,F,51-55,52,Unmarried,Andhra Pradesh,Southern,Govt,Clothing & Apparel,1,"? 3,649.00"
1005064,Budd,P00184942,F,18-25,18,Unmarried,Madhya Pradesh,Central,Retail,Beauty,2,"? 6,117.00"
1005067,Pak,P00318542,F,55+,57,Married,Uttar Pradesh,Central,Banking,Electronics & Gadgets,4,"? 5,971.00"
1005071,Aimee,P00274042,M,26-35,26,Unmarried,Uttar Pradesh,Central,Banking,Household items,4,"? 3,014.00"
1005080,Mitali,P00352842,M,51-55,55,Unmarried,Karnataka,Southern,Textile,Food,4,"? 15,454.00"
1005082,Aastha,P00106042,F,36-45,39,Married,Rajasthan,Northern,Banking,Electronics & Gadgets,3,"? 6,148.00"
1005094,Emerson,P00182142,F,18-25,20,Unmarried,Maharashtra,Western,Food Processing,Household items,1,"? 3,890.00"
1005102,Doherty,P00303042,M,26-35,30,Unmarried,Madhya Pradesh,Central,Govt,Books,4,"? 13,248.00"
1005104,Shantanu,P00295942,F,36-45,39,Unmarried,Uttar Pradesh,Central,IT Sector,Food,4,"? 15,800.00"
1005114,Zic,P00025642,M,0-17,16,Married,Uttarakhand,Central,Chemical,Footwear & Shoes,2,"? 12,162.00"
1005119,Schwartz,P00110042,M,26-35,28,Married,Uttar Pradesh,Central,Media,Food,1,"? 11,973.00"
1005124,Wiener,P00091342,F,36-45,45,Married,Uttarakhand,Central,Aviation,Clothing & Apparel,3,"? 8,774.00"
1005128,Lena,P00178242,F,51-55,54,Unmarried,Bihar,Eastern,Healthcare,Electronics & Gadgets,4,"? 6,136.00"
1005138,Brumley,P00085242,F,26-35,35,Unmarried,Madhya Pradesh,Central,Media,Beauty,1,"? 6,061.00"
1005143,Andrew,P00042842,F,18-25,18,Married,Delhi,Central,Automobile,Beauty,1,"? 4,460.00"
1005146,Sumrall,P00270242,M,55+,89,Married,Jharkhand,Eastern,Automobile,Footwear & Shoes,4,"? 8,807.00"
1005147,Epp,P00150942,F,18-25,24,Unmarried,Andhra Pradesh,Southern,Banking,Auto,4,"? 19,045.00"
1005148,Farry,P00194642,F,26-35,34,Unmarried,Maharashtra,Western,Automobile,Electronics & Gadgets,4,"? 6,118.00"
1005149,Omkar,P00114842,F,36-45,41,Married,Uttar Pradesh,Central,Chemical,Games & Toys,4,"? 10,093.00"
1005150,Hemant,P00140042,F,26-35,33,Unmarried,Punjab,Northern,Automobile,Electronics & Gadgets,3,"? 8,068.00"
1005152,Lomonaco,P00033642,M,26-35,32,Unmarried,Bihar,Eastern,Media,Electronics & Gadgets,3,"? 2,023.00"
1005158,Waldorf,P00051642,M,18-25,18,Married,Kerala,Southern,IT Sector,Office,2,? 761.00
1005159,Kasheen,P00334242,F,36-45,42,Married,Delhi,Central,Banking,Footwear & Shoes,4,"? 16,620.00"
1005161,Eaton,P00113142,F,26-35,35,Married,Andhra Pradesh,Southern,Hospitality,Beauty,3,"? 4,443.00"
1005165,Becky,P00085942,F,36-45,37,Unmarried,Madhya Pradesh,Central,Hospitality,Footwear & Shoes,2,"? 16,490.00"
1005167,Ward,P00114342,F,18-25,25,Unmarried,Kerala,Southern,Media,Clothing & Apparel,3,"? 5,451.00"
1005173,Peter,P00350342,M,0-17,15,Married,Karnataka,Southern,Chemical,Footwear & Shoes,4,"? 12,105.00"
1005175,Janet,P00351042,M,36-45,45,Unmarried,Maharashtra,Western,Lawyer,Beauty,1,"? 4,710.00"
1005181,DeCherney,P00025442,F,26-35,32,Married,Maharashtra,Western,IT Sector,Household items,4,"? 2,381.00"
1005185,Talbott,P00100042,M,36-45,40,Unmarried,Uttar Pradesh,Central,Aviation,Food,3,"? 15,653.00"
1005186,Grant,P00052842,F,36-45,42,Married,Maharashtra,Western,Banking,Clothing & Apparel,2,"? 7,086.00"
1005191,Lacy,P00241642,M,26-35,34,Married,Uttar Pradesh,Central,IT Sector,Food,1,"? 11,510.00"
1005194,Shillingsburg,P00313342,F,26-35,26,Unmarried,Himachal Pradesh,Northern,Retail,Clothing & Apparel,2,"? 5,385.00"
1005200,Heidel,P00084842,M,36-45,45,Unmarried,Andhra Pradesh,Southern,Aviation,Furniture,3,"? 16,092.00"
1005205,Overcash,P00110742,F,26-35,31,Married,Karnataka,Southern,Food Processing,Footwear & Shoes,1,"? 12,379.00"
1005206,Bergmann,P00154242,F,36-45,45,Unmarried,Maharashtra,Western,Lawyer,Food,2,"? 15,840.00"
1005213,Julia,P00280442,F,18-25,20,Unmarried,Gujarat,Western,Aviation,Sports Products,2,"? 10,898.00"
1005214,Pournamasi,P00339042,M,36-45,44,Unmarried,Punjab,Northern,Media,Beauty,3,"? 3,197.00"
1005221,Yogesh,P00346642,M,55+,67,Unmarried,Uttarakhand,Central,Retail,Food,2,"? 19,557.00"
1005225,Gastineau,P00072942,F,18-25,21,Married,Andhra Pradesh,Southern,Aviation,Electronics & Gadgets,2,"? 6,176.00"
1005230,Divsha,P00029942,F,26-35,32,Unmarried,Delhi,Central,Aviation,Footwear & Shoes,2,"? 16,776.00"
1005232,Dorothy,P00059642,F,26-35,34,Married,Maharashtra,Western,Aviation,Household items,3,"? 3,030.00"
1005236,Naresj,P00265242,F,26-35,30,Married,Haryana,Northern,IT Sector,Clothing & Apparel,4,"? 5,391.00"
1005243,Visinsky,P00145042,F,0-17,15,Unmarried,Kerala,Southern,IT Sector,Clothing & Apparel,3,"? 6,903.00"
1005247,Blumstein,P00250342,M,0-17,15,Married,Madhya Pradesh,Central,Media,Food,3,"? 15,688.00"
1005248,Ferrer,P00084542,M,46-50,47,Unmarried,Maharashtra,Western,Aviation,Food,3,"? 15,453.00"
1005251,Luke,P00085642,M,26-35,29,Unmarried,Jharkhand,Eastern,IT Sector,Food,2,"? 19,497.00"
1005253,Koutras,P00112442,M,55+,65,Married,Gujarat,Western,Chemical,Food,3,"? 11,486.00"
1005255,Liston,P00304042,F,0-17,16,Unmarried,Uttar Pradesh,Central,Hospitality,Food,2,"? 15,169.00"
1005258,Aromal,P00220442,F,36-45,37,Married,Delhi,Central,Banking,Office,3,? 567.00
1005261,Apoorva,P00057942,F,36-45,41,Married,Delhi,Central,IT Sector,Footwear & Shoes,2,"? 8,112.00"
1005263,Norvell,P00346242,F,36-45,37,Unmarried,Haryana,Northern,Chemical,Electronics & Gadgets,1,"? 8,113.00"
1005265,Sakshi,P00296242,F,46-50,48,Married,Delhi,Central,Banking,Footwear & Shoes,1,"? 4,056.00"
1005266,Grace,P00288542,F,36-45,40,Married,Andhra Pradesh,Southern,Food Processing,Clothing & Apparel,3,"? 5,303.00"
1005267,Elizabeth,P00115342,F,36-45,43,Married,Andhra Pradesh,Southern,IT Sector,Auto,3,"? 23,047.00"
1005272,Mitchell,P00117942,F,26-35,28,Married,Karnataka,Southern,Automobile,Household items,3,"? 3,812.00"
1005276,Eason,P00080342,M,26-35,26,Unmarried,Uttar Pradesh,Central,Chemical,Food,2,"? 15,238.00"
1005281,Carroll,P00345642,F,26-35,27,Unmarried,Madhya Pradesh,Central,Govt,Beauty,4,"? 1,656.00"
1005286,Sumeet,P00281042,F,46-50,50,Unmarried,Delhi,Central,Lawyer,Clothing & Apparel,1,"? 6,880.00"
1005287,Yotov,P00201342,F,26-35,27,Married,Uttarakhand,Central,Healthcare,Furniture,1,"? 8,477.00"
1005291,Skye,P00114142,F,46-50,48,Unmarried,Uttar Pradesh,Central,Banking,Clothing & Apparel,2,"? 6,925.00"
1005292,Tom,P00335742,F,26-35,28,Unmarried,Kerala,Southern,Healthcare,Clothing & Apparel,3,"? 1,751.00"
1005294,Ed,P00052842,F,26-35,31,Married,Andhra Pradesh,Southern,IT Sector,Beauty,3,"? 4,524.00"
1005296,Sanjna,P00033542,M,0-17,15,Married,Delhi,Central,Aviation,Food,4,"? 12,099.00"
1005304,Sudhir,P0097742,M,36-45,44,Unmarried,Karnataka,Southern,Healthcare,Sports Products,3,"? 10,666.00"
1005310,Blume,P00085042,M,55+,60,Unmarried,Madhya Pradesh,Central,Food Processing,Household items,1,"? 1,590.00"
1005316,Vernon,P00278642,F,18-25,24,Married,Kerala,Southern,Govt,Tupperware,4,"? 20,967.00"
1005318,O'Brian,P00157642,F,18-25,21,Married,Haryana,Northern,Govt,Electronics & Gadgets,3,"? 7,824.00"
1005319,Sheldon,P00122542,F,18-25,23,Married,Himachal Pradesh,Northern,Govt,Electronics & Gadgets,4,"? 8,134.00"
1005324,Lycoris,P00307342,F,26-35,33,Married,Bihar,Eastern,Lawyer,Food,2,"? 4,007.00"
1005325,Sperren,P00155642,M,51-55,53,Married,Karnataka,Southern,Govt,Clothing & Apparel,3,"? 6,872.00"
1005326,Chen,P00184342,M,26-35,27,Unmarried,Madhya Pradesh,Central,Lawyer,Electronics & Gadgets,2,"? 5,913.00"
1005328,Williams,P00287442,M,26-35,27,Married,Uttar Pradesh,Central,Food Processing,Clothing & Apparel,1,"? 5,467.00"
1005336,Ralph,P0097242,F,55+,69,Married,Himachal Pradesh,Northern,Hospitality,Electronics & Gadgets,4,"? 8,093.00"
1005337,Blanton,P00243942,M,36-45,38,Married,Maharashtra,Western,Food Processing,Food,3,"? 11,991.00"
1005338,Maya,P00237542,F,26-35,33,Unmarried,Bihar,Eastern,Lawyer,Pet Care,2,"? 2,054.00"
1005339,Pak,P00105142,F,18-25,19,Unmarried,Karnataka,Southern,Healthcare,Footwear & Shoes,3,"? 12,160.00"
1005340,Französisch,P00024142,M,51-55,55,Unmarried,Uttar Pradesh,Central,Chemical,Decor,2,"? 7,774.00"
1005344,Penelope,P00007942,M,51-55,54,Unmarried,Uttar Pradesh,Central,Healthcare,Decor,1,"? 7,956.00"
1005346,Krishna,P00189842,M,26-35,27,Married,Delhi,Central,Govt,Electronics & Gadgets,1,"? 6,096.00"
1005349,Lacy,P00150542,M,51-55,52,Married,Gujarat,Western,Healthcare,Beauty,3,"? 6,125.00"
1005357,Laurel,P00057642,M,18-25,22,Unmarried,Gujarat,Western,Textile,Electronics & Gadgets,4,"? 8,129.00"
1005368,Vineet,P00065042,M,26-35,29,Unmarried,Delhi,Central,Automobile,Electronics & Gadgets,4,"? 10,068.00"
1005369,Bern,P00102442,F,26-35,33,Unmarried,Madhya Pradesh,Central,Banking,Footwear & Shoes,3,"? 8,360.00"
1005372,John,P00267542,F,26-35,26,Married,Gujarat,Western,Textile,Clothing & Apparel,3,"? 3,667.00"
1005375,Navdeep,P00000142,F,26-35,28,Unmarried,Uttar Pradesh,Central,Banking,Food,2,"? 8,023.00"
1005377,Piyam,P00279542,M,18-25,24,Married,Uttar Pradesh,Central,Aviation,Food,1,"? 19,609.00"
1005379,Lucas,P00255842,F,26-35,30,Unmarried,Bihar,Eastern,Banking,Food,1,"? 7,781.00"
1005380,Tejas,P00006542,F,18-25,18,Married,Maharashtra,Western,Hospitality,Clothing & Apparel,1,"? 3,677.00"
1005383,Ellison,P0096942,F,36-45,40,Unmarried,Andhra Pradesh,Southern,Aviation,Auto,2,"? 23,201.00"
1005388,Jay,P00128942,M,18-25,20,Married,Uttar Pradesh,Central,Chemical,Clothing & Apparel,3,"? 6,886.00"
1005389,O'Briant,P00003242,F,46-50,46,Unmarried,Uttar Pradesh,Central,Lawyer,Clothing & Apparel,2,"? 8,731.00"
1005395,Claire,P00194442,F,51-55,53,Married,Uttar Pradesh,Central,Healthcare,Footwear & Shoes,2,"? 8,396.00"
1005399,House,P00030842,F,26-35,33,Unmarried,Andhra Pradesh,Southern,Agriculture,Electronics & Gadgets,2,"? 9,992.00"
1005401,Komal,P00006142,M,18-25,19,Married,Delhi,Central,Govt,Pet Care,3,"? 2,145.00"
1005404,Rohan,P00153842,F,26-35,28,Married,Karnataka,Southern,Healthcare,Food,4,"? 19,048.00"
1005406,Aaron,P00174042,M,36-45,39,Married,Delhi,Central,Aviation,Household items,1,"? 2,383.00"
1005411,Pelletier,P00276642,M,0-17,12,Unmarried,Haryana,Northern,Banking,Food,3,"? 4,450.00"
1005413,Fred,P00182142,F,36-45,39,Unmarried,Andhra Pradesh,Southern,Automobile,Electronics & Gadgets,1,"? 9,811.00"
1005415,Hudgings,P00189842,M,26-35,27,Married,Uttar Pradesh,Central,IT Sector,Electronics & Gadgets,1,"? 6,027.00"
1005421,Siddharth,P0099442,M,36-45,36,Unmarried,Uttar Pradesh,Central,Automobile,Food,4,"? 11,432.00"
1005427,Vittorini,P00084442,F,36-45,43,Unmarried,Kerala,Southern,Govt,Clothing & Apparel,1,"? 5,311.00"
1005430,Mrunal,P00004842,M,46-50,49,Unmarried,Delhi,Central,Lawyer,Tupperware,2,"? 16,862.00"
1005431,Sample,P00154742,F,55+,90,Unmarried,Uttar Pradesh,Central,Healthcare,Clothing & Apparel,2,"? 1,736.00"
1005432,Chong,P00248942,F,55+,64,Married,Madhya Pradesh,Central,Textile,Food,4,"? 11,894.00"
1005434,Hitesh,P00114742,M,26-35,29,Unmarried,Uttarakhand,Central,Hospitality,Clothing & Apparel,1,"? 7,191.00"
1005451,Visinsky,P00299842,M,26-35,31,Married,Uttar Pradesh,Central,Govt,Household items,4,"? 3,061.00"
1005454,Minnotte,P00276042,F,36-45,43,Unmarried,Karnataka,Southern,Govt,Household items,1,"? 3,005.00"
1005456,Eudokia,P00100442,M,36-45,40,Married,Andhra Pradesh,Southern,IT Sector,Electronics & Gadgets,3,"? 9,844.00"
1005469,Perrino,P00344442,F,36-45,44,Married,Haryana,Northern,Banking,Clothing & Apparel,2,"? 1,904.00"
1005474,Mohan,P00111142,F,26-35,30,Unmarried,Punjab,Northern,Textile,Electronics & Gadgets,3,"? 4,228.00"
1005479,Carreira,P00331942,F,36-45,44,Unmarried,Maharashtra,Western,Media,Electronics & Gadgets,2,"? 9,696.00"
1005481,Wale,P00277642,F,46-50,46,Unmarried,Maharashtra,Western,Govt,Furniture,1,"? 20,673.00"
1005484,Ishpreet,P00112142,F,46-50,47,Unmarried,Rajasthan,Northern,IT Sector,Electronics & Gadgets,1,"? 4,086.00"
1005485,Odegard,P00127342,F,26-35,31,Unmarried,Haryana,Northern,Media,Clothing & Apparel,2,"? 5,259.00"
1005487,Takahito,P00110942,F,26-35,30,Unmarried,Kerala,Southern,Healthcare,Clothing & Apparel,4,"? 7,104.00"
1005489,Divsha,P00248142,F,18-25,20,Married,Uttar Pradesh,Central,Construction,Clothing & Apparel,1,"? 1,886.00"
1005491,Dahlen,P00112442,F,18-25,22,Married,Madhya Pradesh,Central,Construction,Furniture,3,"? 12,691.00"
1005494,Applegate,P00117342,M,36-45,44,Unmarried,Maharashtra,Western,Healthcare,Food,4,"? 15,323.00"
1005497,Shivangi,P00117042,F,26-35,35,Unmarried,Delhi,Central,Construction,Footwear & Shoes,4,"? 12,771.00"
1005506,Thurman,P00330342,M,18-25,24,Married,Kerala,Southern,IT Sector,Electronics & Gadgets,3,"? 10,047.00"
1005507,Brennan,P00250342,F,46-50,47,Unmarried,Madhya Pradesh,Central,IT Sector,Beauty,1,"? 3,114.00"
1005508,Bill,P00035842,F,26-35,35,Unmarried,Madhya Pradesh,Central,Hospitality,Veterinary,1,"? 1,773.00"
1005509,Subhashree,P00121542,F,26-35,33,Married,Delhi,Central,Healthcare,Footwear & Shoes,3,"? 8,739.00"
1005516,Leslie,P00282442,M,51-55,54,Married,Bihar,Eastern,Food Processing,Electronics & Gadgets,2,"? 8,096.00"
1005518,Breyer,P00134142,F,51-55,53,Unmarried,Uttar Pradesh,Central,Automobile,Electronics & Gadgets,1,"? 7,895.00"
1005519,O'Brill,P00129842,M,36-45,39,Unmarried,Karnataka,Southern,Banking,Household items,3,"? 3,848.00"
1005524,Shreyshi,P00202542,F,0-17,17,Married,Punjab,Northern,IT Sector,Electronics & Gadgets,2,"? 8,134.00"
1005528,Darren,P00184942,F,51-55,52,Unmarried,Madhya Pradesh,Central,Automobile,Clothing & Apparel,3,"? 8,844.00"
1005531,Mathis,P00147742,F,51-55,54,Unmarried,Telangana,Southern,Automobile,Food,3,"? 8,197.00"
1005534,Pisteka,P00250342,F,46-50,47,Unmarried,Haryana,Northern,Hospitality,Food,2,"? 11,591.00"
1005537,Benjamin,P00279542,M,55+,64,Unmarried,Maharashtra,Western,Lawyer,Clothing & Apparel,3,"? 7,177.00"
1005539,Collins,P00088742,M,26-35,30,Unmarried,Madhya Pradesh,Central,Automobile,Household items,1,"? 3,083.00"
1005540,Joseph,P00344042,F,36-45,45,Married,Gujarat,Western,IT Sector,Sports Products,1,"? 13,467.00"
1005556,Jitesh,P00113442,F,46-50,50,Married,Karnataka,Southern,Banking,Food,1,"? 19,564.00"
1005565,Deborah,P00146042,F,18-25,21,Married,Madhya Pradesh,Central,Banking,Food,3,"? 15,401.00"
1005571,Nazzal,P00100842,M,26-35,30,Unmarried,Haryana,Northern,Healthcare,Clothing & Apparel,3,"? 7,000.00"
1005581,Folk,P00304242,F,26-35,34,Unmarried,Uttar Pradesh,Central,Aviation,Footwear & Shoes,3,"? 12,626.00"
1005583,Mull,P00286042,F,55+,84,Unmarried,Karnataka,Southern,Healthcare,Household items,1,"? 3,753.00"
1005586,Grinstein,P00184942,F,36-45,39,Married,Maharashtra,Western,Govt,Clothing & Apparel,4,"? 7,083.00"
1005588,Sperren,P00125742,M,26-35,28,Unmarried,Uttar Pradesh,Central,Banking,Games & Toys,1,"? 16,337.00"
1005596,McGarr,P00084842,M,36-45,39,Unmarried,Bihar,Eastern,IT Sector,Electronics & Gadgets,4,"? 10,022.00"
1005598,Jas,P00358342,F,18-25,24,Unmarried,Andhra Pradesh,Southern,Hospitality,Food,2,"? 11,767.00"
1005599,Castell,P00052042,F,36-45,42,Unmarried,Maharashtra,Western,IT Sector,Electronics & Gadgets,4,"? 7,830.00"
1005602,Childs,P00296042,F,36-45,39,Unmarried,Madhya Pradesh,Central,Construction,Food,1,"? 4,273.00"
1005606,Cano,P00310242,M,26-35,28,Married,Maharashtra,Western,IT Sector,Food,1,"? 12,032.00"
1005629,Art,P00255842,F,26-35,33,Unmarried,Delhi,Central,Construction,Beauty,1,"? 6,166.00"
1005632,Eileen,P00305142,M,18-25,21,Married,Andhra Pradesh,Southern,Chemical,Food,4,"? 18,975.00"
1005641,Tanja,P00157642,M,26-35,33,Married,Kerala,Southern,IT Sector,Clothing & Apparel,4,"? 5,295.00"
1005642,Eplett,P00057542,F,0-17,13,Unmarried,Andhra Pradesh,Southern,Aviation,Auto,2,"? 9,732.00"
1005646,Gene,P00251942,F,18-25,25,Married,Maharashtra,Western,Aviation,Clothing & Apparel,3,"? 5,345.00"
1005647,Ken,P00201442,F,18-25,22,Unmarried,Gujarat,Western,Construction,Clothing & Apparel,1,"? 1,923.00"
1005656,McAfee,P00131042,F,26-35,34,Married,Telangana,Southern,Automobile,Food,2,"? 12,035.00"
1005663,Wilson,P00226942,M,36-45,37,Unmarried,Uttarakhand,Central,Retail,Clothing & Apparel,2,"? 1,852.00"
1005665,Wooten,P00156442,F,18-25,24,Unmarried,Uttarakhand,Central,Aviation,Electronics & Gadgets,2,"? 4,113.00"
1005667,Gockenbach,P00271442,F,36-45,41,Married,Uttar Pradesh,Central,IT Sector,Decor,4,"? 3,928.00"
1005671,Kalyca,P0097242,F,26-35,32,Unmarried,Gujarat,Western,Healthcare,Food,2,"? 11,510.00"
1005674,Natalie,P00114342,M,36-45,39,Unmarried,Telangana,Southern,Aviation,Clothing & Apparel,1,"? 3,618.00"
1005676,Bhutekar,P00112142,M,26-35,35,Unmarried,Delhi,Central,IT Sector,Sports Products,1,"? 13,455.00"
1005683,Yoseph,P00037242,M,18-25,20,Unmarried,Uttarakhand,Central,Textile,Sports Products,2,"? 13,367.00"
1005692,Hood,P00136442,M,26-35,30,Unmarried,Andhra Pradesh,Southern,Govt,Sports Products,3,"? 11,014.00"
1005697,Cari,P00053942,F,26-35,31,Married,Uttar Pradesh,Central,Govt,Clothing & Apparel,3,"? 5,193.00"
1005699,Carlos,P00115842,F,36-45,45,Unmarried,Madhya Pradesh,Central,Chemical,Beauty,2,"? 6,103.00"
1005701,Weiss,P00249542,F,26-35,26,Unmarried,Rajasthan,Northern,Food Processing,Clothing & Apparel,4,"? 8,838.00"
1005703,Troy,P00088242,F,55+,91,Married,Rajasthan,Northern,IT Sector,Electronics & Gadgets,4,"? 5,989.00"
1005705,Ward,P00029542,M,18-25,19,Married,Uttar Pradesh,Central,Govt,Food,3,"? 15,557.00"
1005709,Madhulika,P00120042,F,18-25,21,Married,Uttar Pradesh,Central,Media,Food,4,"? 19,659.00"
1005714,Namrata,P00255842,F,36-45,38,Unmarried,Delhi,Central,Govt,Clothing & Apparel,3,"? 5,195.00"
1005716,Wallace,P00102642,F,0-17,15,Unmarried,Uttar Pradesh,Central,Aviation,Sports Products,1,"? 5,445.00"
1005730,Ratner,P00161442,F,18-25,25,Unmarried,Uttar Pradesh,Central,Chemical,Clothing & Apparel,2,"? 8,838.00"
1005735,Pranjali,P00073642,F,26-35,32,Married,Uttar Pradesh,Central,Lawyer,Veterinary,4,"? 1,378.00"
1005744,Lindsay,P00053042,M,26-35,28,Unmarried,Bihar,Eastern,IT Sector,Household items,4,"? 3,009.00"
1005750,Sundaresam,P00112342,F,18-25,21,Married,Karnataka,Southern,Media,Clothing & Apparel,1,"? 8,829.00"
1005751,Eugene,P00005942,M,0-17,17,Married,Maharashtra,Western,Construction,Electronics & Gadgets,1,"? 5,830.00"
1005753,Vernon,P00295942,F,18-25,21,Married,Karnataka,Southern,Media,Sports Products,3,"? 13,453.00"
1005754,Pistek,P00111142,M,18-25,24,Unmarried,Haryana,Northern,Banking,Pet Care,3,"? 2,106.00"
1005756,Steve,P00176842,F,0-17,16,Unmarried,Jharkhand,Eastern,Construction,Electronics & Gadgets,2,"? 7,808.00"
1005757,Talbott,P00051442,M,0-17,16,Married,Kerala,Southern,Construction,Food,1,"? 19,696.00"
1005766,Willman,P00003442,F,55+,78,Unmarried,Uttar Pradesh,Central,Chemical,Games & Toys,2,"? 12,949.00"
1005767,Ginny,P00269642,F,26-35,29,Unmarried,Delhi,Central,Aviation,Footwear & Shoes,3,"? 16,901.00"
1005768,Bühler,P00288442,M,0-17,16,Unmarried,Madhya Pradesh,Central,Banking,Clothing & Apparel,4,"? 3,697.00"
1005776,Parhena,P00071442,F,18-25,25,Married,Haryana,Northern,Aviation,Food,3,"? 11,915.00"
1005785,Ratner,P00109242,M,26-35,29,Unmarried,Himachal Pradesh,Northern,Aviation,Food,2,"? 8,314.00"
1005789,Castell,P00175642,F,26-35,30,Unmarried,Madhya Pradesh,Central,IT Sector,Beauty,2,"? 4,538.00"
1005800,Gilpin,P00183442,M,36-45,42,Unmarried,Maharashtra,Western,Healthcare,Food,2,"? 7,976.00"
1005803,Sayre,P00025442,M,0-17,17,Married,Himachal Pradesh,Northern,IT Sector,Clothing & Apparel,3,"? 7,184.00"
1005807,Beltran,P00303442,F,36-45,41,Unmarried,Madhya Pradesh,Central,Textile,Footwear & Shoes,3,"? 20,275.00"
